state,incident_type,year_only
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
NY,Hurricane,2005
CA,Fire,2005
CA,Fire,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
NC,Hurricane,2005
MA,Severe Storm,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
FL,Hurricane,2005
NH,Severe Storm,2005
NH,Severe Storm,2005
NH,Severe Storm,2005
NH,Severe Storm,2005
NH,Severe Storm,2005
NH,Severe Storm,2005
IN,Tornado,2005
IN,Tornado,2005
MP,Typhoon,2005
MP,Typhoon,2005
MP,Typhoon,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
MA,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
PR,Severe Storm,2005
KS,Severe Storm,2005
KS,Severe Storm,2005
KS,Severe Storm,2005
KS,Severe Storm,2005
KS,Severe Storm,2005
CA,Fire,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
ND,Snowstorm,2005
OK,Fire,2005
OK,Fire,2005
OK,Fire,2005
KY,Severe Storm,2005
KY,Severe Storm,2005
OK,Fire,2005
AK,Severe Storm,2005
AK,Severe Storm,2005
AK,Severe Storm,2005
AK,Severe Storm,2005
CT,Severe Storm,2005
CT,Severe Storm,2005
CT,Severe Storm,2005
CT,Severe Storm,2005
CT,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
SD,Severe Storm,2005
OK,Fire,2005
TX,Fire,2005
OK,Fire,2005
TX,Fire,2005
OK,Fire,2005
