state,declaration_date,incident_type,datetime
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
VA,2000-02-28,Severe Storm,2000-02-28
WA,2000-02-29,Fire,2000-02-29
MO,2000-03-09,Fire,2000-03-09
FL,2000-05-19,Fire,2000-05-19
FL,2000-05-19,Fire,2000-05-19
FL,2000-05-19,Fire,2000-05-19
FL,2000-05-19,Fire,2000-05-19
FL,2000-05-19,Fire,2000-05-19
FL,2000-05-28,Fire,2000-05-28
FL,2000-05-28,Fire,2000-05-28
FL,2000-05-28,Fire,2000-05-28
FL,2000-05-28,Fire,2000-05-28
FL,2000-05-29,Fire,2000-05-29
FL,2000-05-29,Fire,2000-05-29
FL,2000-05-29,Fire,2000-05-29
FL,2000-05-29,Fire,2000-05-29
FL,2000-05-29,Fire,2000-05-29
NV,2000-06-30,Fire,2000-06-30
WA,2000-08-25,Fire,2000-08-25
WA,2000-08-25,Fire,2000-08-25
TX,2000-09-08,Fire,2000-09-08
TX,2000-09-08,Fire,2000-09-08
CA,2000-09-14,Earthquake,2000-09-14
TX,2000-09-18,Fire,2000-09-18
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
FL,2000-10-03,Severe Storm,2000-10-03
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
NY,2000-10-11,Other,2000-10-11
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
AZ,2000-10-27,Severe Storm,2000-10-27
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
NJ,2000-11-01,Other,2000-11-01
TN,2000-11-03,Fire,2000-11-03
TN,2000-11-03,Fire,2000-11-03
TN,2000-11-03,Fire,2000-11-03
TN,2000-11-03,Fire,2000-11-03
TN,2000-11-03,Fire,2000-11-03
HI,2000-11-09,Severe Storm,2000-11-09
HI,2000-11-09,Severe Storm,2000-11-09
NY,2000-12-04,Snowstorm,2000-12-04
NY,2000-12-04,Snowstorm,2000-12-04
NY,2000-12-04,Snowstorm,2000-12-04
TX,2001-01-05,Fire,2001-01-05
TX,2001-01-05,Fire,2001-01-05
TX,2001-01-05,Fire,2001-01-05
TX,2001-01-05,Fire,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
OK,2001-01-05,Severe Ice Storm,2001-01-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
FL,2001-02-05,Freezing,2001-02-05
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
MS,2001-02-23,Severe Storm,2001-02-23
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
WA,2001-03-01,Earthquake,2001-03-01
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
AR,2001-03-13,Severe Storm,2001-03-13
FL,2001-04-25,Fire,2001-04-25
FL,2001-04-25,Fire,2001-04-25
FL,2001-05-15,Fire,2001-05-15
FL,2001-05-15,Fire,2001-05-15
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
FL,2001-06-17,Severe Storm,2001-06-17
MT,2001-07-07,Severe Storm,2001-07-07
MT,2001-07-07,Severe Storm,2001-07-07
MT,2001-07-07,Severe Storm,2001-07-07
SD,2001-08-01,Fire,2001-08-01
WA,2001-08-14,Fire,2001-08-14
WA,2001-08-14,Fire,2001-08-14
WA,2001-08-14,Fire,2001-08-14
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
KY,2001-08-15,Severe Storm,2001-08-15
OR,2001-08-17,Fire,2001-08-17
OR,2001-08-17,Fire,2001-08-17
OR,2001-08-17,Fire,2001-08-17
WA,2001-08-17,Fire,2001-08-17
WA,2001-08-17,Fire,2001-08-17
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
NY,2001-09-11,Fire,2001-09-11
